gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31155,惡夏,A BAD SUMMER,日本,輔15級,2025-06-28,政駒實業有限公司,115,城定秀夫,窪田正孝; 竹原皮斯托; 河合優實; 北村匠海
