gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31304,沒有煙硝的山村,Vermiglio,法國,保護級,2025-08-08,聯影企業股份有限公司,119,莫拉德佩洛,聖地亞哥馮德維拉; 卡洛塔甘巴; 瑪蒂娜斯克林齊; 朱塞佩德多梅尼科
