gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31532,SEISHUN INOSHISHI <Go Wild> ATARASHII GAKKO! THE MOVIE,SEISHUN INOSHISHI <Go Wild> ATARASHII GAKKO! THE MOVIE,日本,普遍級,2025-08-13,秀泰全球影城股份有限公司,119,,
