gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30654,絕命終結站 血脈,FINAL DESTINATION: BLOODLINES,美國,限制級,2025-05-14,美商華納兄弟（遠東）股份有限公司台灣分公司,109,查克利普夫斯基; 亞當史坦,凱特琳聖胡安娜; 蒂奧布萊恩斯; 萊亞吉斯特德; 理查哈蒙; 安娜洛麗
