gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length,director,actor_list
31123,侏羅紀世界：重生,JURASSIC WORLD REBIRTH,美國,保護級,2025-07-01,美商美國環球影片股份有限公司台灣分公司,7980,蓋瑞斯愛德華,喬納森拜利; 馬奴賈西亞魯爾福; 魯柏佛蘭德; 馬赫夏拉阿里; 史嘉蕾喬韓森
