gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31308,噪音殺機,Noise,韓國,輔15級,2025-08-29,采昌國際多媒體股份有限公司,93,金秀珍,金玟錫; 韓秀娥; 李先彬; 柳炅秀
