gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31446,我的朝聖之路,"The Way, My Way",澳洲,普遍級,2025-08-03,海鵬影業有限公司,99,比爾班奈特,琵雅桑德波特; 克里斯海伍德; 珍妮佛克拉夫; 勞拉拉克希米
