gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
29918,Thunderbolt Fantasy 東離劍遊紀 最終章,Thunderbolt Fantasy: Sword Seekers Final Chapter,中華民國,保護級,2025-02-21,霹靂國際多媒體股份有限公司,90,,
