atmovies_id,gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length,director,actor_list
fmcn39232790,31807,泥娃娃,Mudborn,中華民國,輔15級,2025-09-28,威視股份有限公司,6600,解孟儒,郭雪芙; 蔡思韵; 張軒睿; 楊祐寧
