gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
31531,詭鄉,Eerie Hometown,中華民國,輔12級,2025-09-19,威視股份有限公司,93,馬新語,初孟軒; 雷嘉汭; 張翰 (ii); 王滿嬌
