gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31669,鬼驅魔,Tharae：the Exorcist,泰國,輔15級,2025-08-29,英屬維京群島商高捷全球開發有限公司 台灣分公司,118,塔偉華温泰,吉拉宇唐思蘇克; 洪天逸
