gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31323,歌劇魅影 20週年經典重映,The Phantom of the Opera,英國,保護級,2025-07-27,天馬行空數位有限公司,141,,
