gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
32098,藤本樹17-26：PART 1,Tatsuki Fujimoto 17‐21,日本,輔12級,2025-10-13,采昌國際多媒體股份有限公司,67,,
