gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31476,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX,Movie:Utano☆Princesama TABOO NIGHT XXXX,日本,普遍級,2025-08-08,曼迪傳播股份有限公司,59,古田丈司,前野智昭; 蒼井翔太
