gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
31502,怪奇寶貝,SKETCH,美國,保護級,2025-09-05,車庫娛樂股份有限公司,92,賽斯沃利,妲西卡登; 凱隆考克斯; 比安卡貝爾; 托尼海爾; 庫勞倫斯
