gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31221,那個人消失了,Who’s gone,日本,保護級,2025-08-01,中影股份有限公司,103,水野格,高橋文哉; 田中圭
