gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31777,奇幻導航,A BIG BOLD BEAUTIFUL JOURNEY,美國,保護級,2025-10-02,美商台灣索尼影業發行股份有限公司台灣分公司,109,名田高梧,瑪格羅比; 柯林法洛
