gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
30808,滿血復活,BRING HER BACK,美國,限制級,2025-05-27,美商台灣索尼影業發行股份有限公司台灣分公司,104,麥可菲利浦; 丹尼菲利普,莎莉霍金斯
