gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31007,超硬伴娘,BRIDE HARD,美國,輔12級,2025-06-20,采昌國際多媒體股份有限公司,105,賽門魏斯特,達芬喬伊藍道夫; 琪琪祖巴多; 安娜克倫斯基; 瑞貝爾威爾森; 安娜坎普
