gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30738,星際寶貝：史迪奇,Lilo & Stitch,美國,保護級,2025-05-22,台灣華特迪士尼股份有限公司,107,狄恩弗萊捨坎普,比利馬格努森; 查克葛里芬納奇; 瑪雅基羅哈; 克里斯桑德斯; 席妮奧古東
