gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
29717,死命必達,RIDERS,泰國,輔15級,2024-12-27,英屬維京群島商高捷全球開發有限公司 台灣分公司,103,康富尼蒂瓦喬瓦尼西里,莎露彩查金哈; 馬力歐莫瑞爾
