gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31234,妮基的重生,Niki,法國,保護級,2025-09-12,天馬行空數位有限公司,98,席琳薩萊特,夏洛特勒彭; 茱蒂絲薛拉; 約翰羅賓森; 達米安勃納爾
