gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31477,擊浪青春,Give It All,日本,普遍級,2025-08-02,希望影視行銷股份有限公司,95,櫻木優平,高橋李依; 伊藤美來; 鬼頭明里; 雨宮天
