gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31192,迷望,Mimang,韓國,普遍級,2025-07-11,東昊影業有限公司,92,金太陽,夏成國; 李明河
