gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31087,豬排特務,HITPIG,美國,普遍級,2025-07-23,原創娛樂股份有限公司,84,大衛費斯; 辛琪亞安潔莉妮,雷恩威爾森; 莉莉辛格; 傑森蘇戴西斯; 查理亞德勒; 安妮塔
