gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
31900,一百公尺。,100 METERS,日本,普遍級,2025-10-03,車庫娛樂股份有限公司,106,岩井澤健治,松坂桃李; 染谷將太
