gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31684,熊貓月寶 ,MOON THE PANDA,法國,普遍級,2025-08-29,壹壹喜喜電影股份有限公司,99,吉勒斯戴邁斯特,亞歷珊卓蕾米; 劉燁; 張艾嘉
