gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30717,馴龍高手,HOW TO TRAIN YOUR DRAGON,美國,普遍級,2025-06-07,美商美國環球影片股份有限公司台灣分公司,125,迪恩戴布洛伊,梅森塔姆斯; 妮可帕克; 傑瑞德巴特勒
