gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
30366,取精急轉彎,Spermageddon,挪威,輔15級,2025-04-25,原創娛樂股份有限公司,79,雷斯穆斯a席維特森; 湯姆維爾科拉,克里斯蒂安弗雷德里克米克爾森; 雅斯肯尼; 娜絲琳庫斯拉維
