gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30895,男兒王2,NUMBER 2,新加坡,保護級,2025-06-13,華映國際文創股份有限公司,95,王國燊,謝穎澤; 賴宇涵; 陳日成; 張承喜; 陳俊權; 李國煌
