gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
29758,見鬼發財,BETTING WITH GHOST,越南,保護級,2025-01-17,車庫娛樂股份有限公司,112,阮日忠,懷靈; 黎江; 葉寶玉; 陳維俊
