gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31356,岸邊露伴一動也不動 懺悔室,Thus Spoke Kishibe Rohan:At a confessional,日本,輔12級,2025-08-01,原創娛樂股份有限公司,110,渡邊一貴,玉城蒂娜; 飯豐萬理江; 井浦新; 高橋一生
