gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30833,山忌 黃衣小飛俠,Haunted Mountains：The Yellow Taboo,中華民國,輔15級,2025-06-06,威視股份有限公司,88,蔡佳穎,劉以豪; 曹佑寧; 袁澧林
