gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
30699,此刻的我們,We Live In Time,美國,輔12級,2025-05-16,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,107,約翰克勞利,安德魯加菲爾德; 佛蘿倫絲普伊
