gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31563,戰疫前線,Frontline,日本,普遍級,2025-08-23,天馬行空數位有限公司,129,關根光才,池松壯亮; 森七菜; 松坂桃李; 窪塚洋介; 小栗旬
