gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31559,脫線神探,THE NAKED GUN,美國,輔12級,2025-08-22,美商美國派拉蒙影片股份有限公司台灣分公司,85,艾基瓦薛佛,潘蜜拉安德森; 保羅沃爾特豪澤爾; 連恩尼遜
