gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
29653,劇場版「進擊的巨人」完結篇THE LAST ATTACK,Attack on Titan: THE LAST ATTACK,日本,輔12級,2025-01-03,木棉花國際股份有限公司,144,,
