gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31838,BTS 2017 THE WINGS FINAL Remastered,BTS 2017 THE WINGS FINAL Remastered,韓國,普遍級,2025-09-24,威秀影城股份有限公司,106,,
