gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30935,鯊人魔,Dangerous Animals,澳洲,輔15級,2025-06-09,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,98,西恩柏恩,喬許霍斯頓; 哈西哈里森; 傑寇特尼
