gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30783,怪奇艾瑪,Emma's Big Adventure,美國,普遍級,2025-05-29,可樂藝術文創股份有限公司,79,廖光華,娜塔莉格蕾絲; 特拉維斯克洛爾
