atmovies_id,gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length,director,actor_list
ftth36590795,31662,淒厲人師,The Tutor,泰國,輔12級,2025-09-26,原創娛樂股份有限公司,6420,布蘭戴德斯德,芽芽茵; 索蘭拉姆阿內拉普; 尼措空卡瓊伯利叻; 鄭子忠; 因托楚克倥拉瑪蘇皖
