gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length_min,director,actor_list
29831,乖女孩,BABY GIRL,美國,限制級,2025-01-17,車庫娛樂股份有限公司,114,哈琳娜瑞金,蘇菲魏爾德; 安東尼奧班德拉斯; 哈里斯迪金森; 妮可基嫚
