gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length_min,director,actor_list
31305,世紀編舞大師,Cranko (John Cranko),德國,輔12級,2025-09-05,聯影企業股份有限公司,139,約阿希姆朗; 約阿希姆朗,山姆萊利
