gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31307,邊境風暴,To a Land Unknown,英國,輔12級,2025-08-14,佳映娛樂國際股份有限公司,105,,
