gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31475,詭妾,GUNDIK,印尼,輔15級,2025-08-08,車庫娛樂股份有限公司,112,安吉烏巴拉,露娜馬雅; 馬克西姆布提爾; 阿古斯昆佐羅; 迪安西迪克; 阿里夫迪杜
