gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
28611,傷痕-老兵的故事,Wounds: Veteran's Stories,中華民國,普遍級,2024-12-06,全國眷村文化保存聯盟,69,,
