gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31394,失控夜班,Late Shift,丹麥,保護級,2025-08-29,光年映畫有限公司,91,佩特拉比翁迪娜沃爾普,萊奧妮貝內施; 里德萬穆拉蒂
