gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30039,"劇場版 YOASOBI 5th ANNIVERSARY DOME LIVE 2024 ""超現實""","YOASOBI 5th ANNIVERSARY DOME LIVE 2024 ""SURREALISM""",日本,普遍級,2025-02-21,薩摩亞商羚邦(亞洲)有限公司台灣分公司,157,,
