gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31799,電影版 神奇柑仔店 錢天堂,The Supernatural Sweet Shop The Movie,日本,普遍級,2025-09-26,車庫娛樂股份有限公司,103,中田秀夫,上白石萌音; 天海祐希; 大橋和也; 伊原六花
