gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length_min,director,actor_list
25045,鬼手鬼手 請開口,Talk to Me,英國,輔15級,2023-08-11,薩摩亞商雄讚股份有限公司台灣分公司,94,麥可菲利浦; 丹尼菲利普,蘇菲魏爾德; 柔伊泰拉克斯; 喬伯德; 克里斯阿洛西奧
