gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30698,記憶花園,Garden of Remembrance,日本,普遍級,2025-06-27,采昌國際多媒體股份有限公司,17,山田尚子,
