gov_id,gov_title_zh,gov_title_en,region,rating,release_date,publisher,film_length,director,actor_list
31570,無名指,My First of May,香港,普遍級,2025-09-19,華映國際文創股份有限公司,5460,孔令政,許恩怡; 郭富城; 梁詠琪; 譚耀文; 鮑起靜
