gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
8873,橫山家之味,STILL WALKING,日本,普遍級,2018-06-08,傳影互動股份有限公司,110,是枝裕和,阿部寬; 夏川結衣; 樹木希林; 寺島進
