gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
31035,關於愛,LOVE,挪威,輔12級,2025-07-18,燕翼企業有限公司,119,達格約翰豪格魯德,拉爾斯雅各布荷姆; 湯瑪斯古勒斯塔; 塔約奇塔德拉雅各布森; 安德里亞布萊恩霍維格
