gov_id,gov_title_zh,gov_title_en,region,rating,official_release_date,publisher,film_length,director,actor_list
30836,咆哮山莊 - WISE CHILDREN版（經典劇集）,WUTHERING HEIGHTS,英國,保護級,2025-05-30,威秀影城股份有限公司,160,,
