gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31355,fcjp35009463.json,2025W42,2025-08-18~2025-08-24,15839511.0,60050,15839511.0,60050,0.0,86,2025-10-13
31355,fcjp35009463.json,2025W42,2025-08-25~2025-08-31,21110142.0,79645,36949653.0,139695,0.33275212852214947,86,2025-10-13
31355,fcjp35009463.json,2025W42,2025-09-01~2025-09-07,5480601.0,20447,42430254.0,160142,-0.7403806663166927,85,2025-10-13
31355,fcjp35009463.json,2025W42,2025-09-08~2025-09-14,3064051.0,11463,45494305.0,171605,-0.44092792013138704,84,2025-10-13
31355,fcjp35009463.json,2025W42,2025-09-15~2025-09-21,1670536.0,6257,47164841.0,177862,-0.45479497567109683,82,2025-10-13
31355,fcjp35009463.json,2025W42,2025-09-22~2025-09-28,1216973.0,4840,48381814.0,182702,-0.27150746826168365,71,2025-10-13
31355,fcjp35009463.json,2025W42,2025-09-29~2025-10-05,1175683.0,4716,49557497.0,187418,-0.03392844376991108,57,2025-10-13
31355,fcjp35009463.json,2025W42,2025-10-06~2025-10-12,228713.0,908,49786210.0,188326,-0.8054637176858047,31,2025-10-13
