gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
27106,fecn21718805.json,2025W42,2025-09-22~2025-09-28,115500.0,330,115500.0,330,0.0,1,2025-10-13
27106,fecn21718805.json,2025W42,2025-09-29~2025-10-05,418336.0,1400,533836.0,1730,2.62195670995671,14,2025-10-13
27106,fecn21718805.json,2025W42,2025-10-06~2025-10-12,111608.0,473,645444.0,2203,-0.7332096687829879,14,2025-10-13
