gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31863,fmcn47188718,2025W42,2025-09-29~2025-10-05,5288331.0,19310,5288331.0,19310,0.0,98,2025-10-13
31863,fmcn47188718,2025W42,2025-10-06~2025-10-12,3710807.0,13890,8999138.0,33200,-0.2983028104708272,98,2025-10-13
