gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31748,fgde27775137,2025W42,2025-09-22~2025-09-28,4960.0,31,4960.0,31,0,1,2025-10-13
