gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31835,fren31973693,2025W42,2025-09-22~2025-09-28,924274.0,3394,924274.0,3394,0.0,40,2025-10-13
31835,fren31973693,2025W42,2025-09-29~2025-10-05,1215205.0,4535,2139479.0,7929,0.3147670495978465,40,2025-10-13
31835,fren31973693,2025W42,2025-10-06~2025-10-12,571919.0,2093,2711398.0,10022,-0.5293641813521175,40,2025-10-13
