gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31662,ftth36590795,2025W42,2025-09-22~2025-09-28,99931.0,400,99931.0,400,0.0,17,2025-10-13
31662,ftth36590795,2025W42,2025-09-29~2025-10-05,77538.0,318,177469.0,718,-0.2240846183866868,17,2025-10-13
31662,ftth36590795,2025W42,2025-10-06~2025-10-12,2840.0,13,180309.0,731,-0.9633727978539555,2,2025-10-13
