gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31842,fgen32214143,2025W42,2025-09-29~2025-10-05,803366.0,2934,803366.0,2934,0.0,75,2025-10-13
31842,fgen32214143,2025W42,2025-10-06~2025-10-12,453978.0,1724,1257344.0,4658,-0.43490513663759733,74,2025-10-13
