gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31668,fbtw96355546.json,2025W42,2025-08-25~2025-08-31,291850.0,1207,291850.0,1207,0.0,7,2025-10-13
31668,fbtw96355546.json,2025W42,2025-09-01~2025-09-07,300280.0,1216,592130.0,2423,0.028884701045057394,7,2025-10-13
31668,fbtw96355546.json,2025W42,2025-09-08~2025-09-14,516010.0,2261,1108140.0,4684,0.7184294658318903,13,2025-10-13
31668,fbtw96355546.json,2025W42,2025-09-15~2025-09-21,679180.0,2910,1787320.0,7594,0.31621480203872016,11,2025-10-13
31668,fbtw96355546.json,2025W42,2025-09-22~2025-09-28,773090.0,3289,2560410.0,10883,0.13826967814128802,16,2025-10-13
31668,fbtw96355546.json,2025W42,2025-09-29~2025-10-05,2332844.0,9749,4893254.0,20632,2.017558110957327,58,2025-10-13
31668,fbtw96355546.json,2025W42,2025-10-06~2025-10-12,863944.0,3575,5757198.0,24207,-0.6296606202557908,54,2025-10-13
