gov_id,atmovies_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
31796,fpcz10996076.json,2025W42,2025-09-15~2025-09-21,19720.0,68,19720.0,68,0.0,1,2025-10-13
31796,fpcz10996076.json,2025W42,2025-09-22~2025-09-28,375702.0,1526,395422.0,1594,18.05182555780933,35,2025-10-13
31796,fpcz10996076.json,2025W42,2025-09-29~2025-10-05,314431.0,1290,709853.0,2884,-0.1630840400104338,34,2025-10-13
31796,fpcz10996076.json,2025W42,2025-10-06~2025-10-12,43746.0,179,753599.0,3063,-0.8608724966685855,24,2025-10-13
